Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Andreea,2023-04-22 20:52:51,00:46:43,,The Marked Heart: Season 2: The Last Hope (Episode 6),,iPhone 12 Pro Max,00:46:43,Not latest view,RO (Romania)
Andreea,2023-04-22 20:10:34,00:42:14,,The Marked Heart: Season 2: Chaos (Episode 5),,iPhone 12 Pro Max,00:42:21,00:42:21,RO (Romania)
Andreea,2023-04-22 19:51:02,00:19:31,,The Marked Heart: Season 2: A Desperate Solution (Episode 4),,iPhone 12 Pro Max,00:45:12,00:45:12,RO (Romania)
Andreea,2023-04-22 18:53:28,00:25:33,,The Marked Heart: Season 2: A Desperate Solution (Episode 4),,iPhone 12 Pro Max,00:25:40,Not latest view,RO (Romania)
Andreea,2023-04-22 18:09:15,00:44:12,,The Marked Heart: Season 2: Welcome to Hell (Episode 3),,iPhone 12 Pro Max,00:44:18,00:44:18,RO (Romania)
Andreea,2023-04-22 17:32:03,00:37:11,,The Marked Heart: Season 2: Put Yourself in My Shoes (Episode 2),,iPhone 12 Pro Max,00:37:17,00:37:17,RO (Romania)
Andreea,2023-04-22 17:21:46,00:10:16,,The Marked Heart: Season 2: The Reunion (Episode 1),,iPhone 12 Pro Max,00:43:19,00:43:19,RO (Romania)
Andreea,2023-04-22 17:21:29,00:00:08,,Love Is Blind: Season 4: The Reunion (Episode 13),,iPhone 12 Pro Max,00:00:09,00:00:09,RO (Romania)
Andreea,2023-04-21 16:19:34,00:31:23,,The Marked Heart: Season 2: The Reunion (Episode 1),,iPhone 12 Pro Max,00:33:03,Not latest view,RO (Romania)
Andreea,2023-04-21 14:28:59,00:00:17,Autoplayed: user action: None; ,Season 1 Recap 3: Welcome to Eden,RECAP,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:17,00:00:17,RO (Romania)
Andreea,2023-04-21 14:22:32,00:00:14,Autoplayed: user action: None; ,Season 1 Trailer: The Diplomat,TRAILER,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:14,00:00:14,RO (Romania)
Andreea,2023-04-21 13:47:43,00:01:38,,The Marked Heart: Season 2: The Reunion (Episode 1),,iPhone 12 Pro Max,00:01:39,Not latest view,RO (Romania)
Andreea,2023-04-18 23:25:25,00:00:32,Autoplayed: user action: None; ,Season 1 Informative Clip: Too Hot to Handle: Germany,HOOK,iPhone 12 Pro Max,00:00:32,00:00:32,RO (Romania)
Andreea,2023-04-18 23:23:33,00:01:18,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,HOOK,iPhone 12 Pro Max,00:01:18,00:01:18,RO (Romania)
Andreea,2023-04-18 23:21:14,00:02:06,,Season 2 Trailer: Welcome to Eden,TRAILER,iPhone 12 Pro Max,00:02:06,Not latest view,RO (Romania)
Andreea,2023-04-18 23:21:02,00:00:04,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Tooth Pari: When Love Bites,HOOK,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-18 23:19:52,00:01:08,Autoplayed: user action: None; ,"Trailer: Kiss, Kiss!",TRAILER,iPhone 12 Pro Max,00:01:08,00:01:08,RO (Romania)
Andreea,2023-04-18 23:19:45,00:00:04,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Rough Diamonds,HOOK,iPhone 12 Pro Max,00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-18 23:19:37,00:00:08,Autoplayed: user action: None; ,Clip: Royalteen: Princess Margrethe,HOOK,iPhone 12 Pro Max,00:00:08,00:00:08,RO (Romania)
Andreea,2023-04-18 23:18:36,00:00:57,Autoplayed: user action: None; ,Season 7 Trailer: Workin' Moms,TRAILER,iPhone 12 Pro Max,00:00:57,00:00:57,RO (Romania)
Andreea,2023-04-18 23:16:46,00:01:48,Autoplayed: user action: None; ,Season 1 Trailer: Queens,TRAILER,iPhone 12 Pro Max,00:01:49,00:01:49,RO (Romania)
Andreea,2023-04-18 23:16:34,00:00:10,Autoplayed: user action: None; ,Season 1 Teaser: Love Village,TEASER_TRAILER,iPhone 12 Pro Max,00:00:11,00:00:11,RO (Romania)
Andreea,2023-04-18 23:16:14,00:00:04,Autoplayed: user action: None; ,Plot Clip: One More Time,HOOK,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-18 23:16:06,00:00:05,Autoplayed: user action: None; ,Genre Specific Moment Clip: A Tourist's Guide to Love,HOOK,iPhone 12 Pro Max,00:00:06,00:00:06,RO (Romania)
Andreea,2023-04-18 11:36:03,01:35:23,Autoplayed: user action: User_Interaction; ,Love Is Blind: Season 4: The Reunion (Episode 13),,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,01:35:23,Not latest view,RO (Romania)
Andreea,2023-04-18 11:29:52,00:05:45,Autoplayed: user action: User_Interaction; ,Love Is Blind: Season 4: Eternal Bliss? (Episode 12),,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,01:26:58,01:26:58,RO (Romania)
Andreea,2023-04-18 11:27:53,00:00:31,Autoplayed: user action: None; ,Season 1 Sensory Clip: How to Get Rich,HOOK,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:31,00:00:31,RO (Romania)
Andreea,2023-04-16 20:38:18,01:44:14,Autoplayed: user action: User_Interaction; ,Ocean's 8,,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,01:44:14,Not latest view,RO (Romania)
Andreea,2023-04-16 20:38:18,01:44:50,Autoplayed: user action: User_Interaction; ,Ocean's 8,,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,01:44:50,01:44:50,RO (Romania)
Andreea,2023-04-16 20:32:55,00:00:08,Autoplayed: user action: None; ,Teaser 2: Someone Borrowed,TEASER_TRAILER,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:08,00:00:08,RO (Romania)
Andreea,2023-04-16 20:31:14,00:00:11,Autoplayed: user action: None; ,The Age of Innocence_hook_primary_16x9,HOOK,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:11,00:00:11,RO (Romania)
Andreea,2023-04-16 18:38:55,00:44:34,Autoplayed: user action: User_Interaction; ,Our Universe: Season 1: Chasing Starlight (Episode 1),,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:01:01,00:01:01,RO (Romania)
Andreea,2023-04-16 18:37:41,00:00:07,Autoplayed: user action: None; ,Character Intro Clip: Fuga de reinas,HOOK,Sony Sony CE SONY SimpleTV 2015 Sal Smart TV,00:00:07,00:00:07,RO (Romania)
Andreea,2023-04-14 23:15:36,00:35:16,,From Scratch: Limited Series: Carne e Ossa (Episode 2),,iPhone 12 Pro Max,00:35:22,Not latest view,RO (Romania)
Andreea,2023-04-14 22:24:35,00:51:00,,From Scratch: Limited Series: First Tastes (Episode 1),,iPhone 12 Pro Max,00:51:00,00:51:00,RO (Romania)
Andreea,2023-04-14 20:16:10,00:00:18,Autoplayed: user action: None; ,The Chosen: Season 1_hook_05_16x9,HOOK,iPhone 12 Pro Max,00:00:19,00:00:19,RO (Romania)
Andreea,2023-04-14 20:14:33,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Messiah,TRAILER,iPhone 12 Pro Max,00:00:06,00:00:06,RO (Romania)
Andreea,2023-04-14 20:07:27,00:00:10,Autoplayed: user action: None; ,Act 2 Conflict Clip: The Next 365 Days,HOOK,iPhone 12 Pro Max,00:00:10,00:00:10,RO (Romania)
Andreea,2023-04-14 11:37:20,00:00:04,Autoplayed: user action: None; ,Barbie Mermaid Power_hook_primary_16x9,HOOK,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-14 11:37:06,00:00:06,Autoplayed: user action: None; ,Trailer: A Tourist's Guide to Love,TRAILER,iPhone 12 Pro Max,00:00:07,Not latest view,RO (Romania)
Andreea,2023-04-14 11:36:53,00:00:04,Autoplayed: user action: None; ,Season 2 Teaser 2: Pálpito,TEASER_TRAILER,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-14 11:36:25,00:00:15,Autoplayed: user action: None; ,Trailer: The Mother,TRAILER,iPhone 12 Pro Max,00:00:16,00:00:16,RO (Romania)
Andreea,2023-04-14 11:36:08,00:00:10,Autoplayed: user action: None; ,Season 4 Live Reunion Teaser: Love Is Blind,TEASER_TRAILER,iPhone 12 Pro Max,00:00:10,00:00:10,RO (Romania)
Andreea,2023-04-14 10:40:42,00:54:28,,Love Is Blind: Season 4: Eternal Bliss? (Episode 12),,iPhone 12 Pro Max,01:21:13,Not latest view,RO (Romania)
Andreea,2023-04-10 16:08:21,00:00:25,Autoplayed: user action: None; ,Good Girls: Season 1 (Trailer),TRAILER,iPhone 12 Pro Max,00:00:26,00:00:26,RO (Romania)
Andreea,2023-04-10 16:08:06,00:00:04,Autoplayed: user action: None; ,Main Character Intro Clip: A Perfect Pairing,HOOK,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-10 16:07:54,00:00:11,Autoplayed: user action: None; ,Upper Bound Clip 10: Someone Borrowed,HOOK,iPhone 12 Pro Max,00:00:12,00:00:12,RO (Romania)
Andreea,2023-04-10 16:07:40,00:00:13,Autoplayed: user action: None; ,Trailer: Beyond the Universe,TRAILER,iPhone 12 Pro Max,00:00:13,00:00:13,RO (Romania)
Andreea,2023-04-10 16:07:22,00:00:16,Autoplayed: user action: None; ,Colors of Love_hook_03_16x9,HOOK,iPhone 12 Pro Max,00:00:16,00:00:16,RO (Romania)
Andreea,2023-04-10 16:06:55,00:00:26,Autoplayed: user action: None; ,Main Character Intro Clip: A Perfect Pairing,HOOK,iPhone 12 Pro Max,00:00:26,Not latest view,RO (Romania)
Andreea,2023-04-10 16:06:25,00:00:08,,The Perfect Match,,iPhone 12 Pro Max,00:00:08,00:00:08,RO (Romania)
Andreea,2023-04-10 16:04:53,00:00:42,Autoplayed: user action: None; ,100 días para enamorarnos: Season 1_hook_04_16x9,HOOK,iPhone 12 Pro Max,00:00:42,00:00:42,RO (Romania)
Andreea,2023-04-10 16:04:37,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer 4: Valeria,TRAILER,iPhone 12 Pro Max,00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-10 16:03:21,00:00:45,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Donde hubo fuego,HOOK,iPhone 12 Pro Max,00:00:45,00:00:45,RO (Romania)
Andreea,2023-04-10 16:02:30,00:00:16,Autoplayed: user action: None; ,Main Character Clip 2: From Scratch,HOOK,iPhone 12 Pro Max,00:00:17,00:00:17,RO (Romania)
Andreea,2023-04-10 16:01:48,00:00:25,Autoplayed: user action: None; ,Designated Survivor (Trailer),TRAILER,iPhone 12 Pro Max,00:00:25,00:00:25,RO (Romania)
Andreea,2023-04-10 05:53:44,00:01:09,Autoplayed: user action: None; ,Main Character Clip 2: From Scratch,HOOK,iPhone 12 Pro Max,00:01:09,Not latest view,RO (Romania)
Andreea,2023-04-10 05:53:32,00:00:06,Autoplayed: user action: None; ,Season 1 Main Character Clip 2: Partner Track,HOOK,iPhone 12 Pro Max,00:00:06,00:00:06,RO (Romania)
Andreea,2023-04-08 11:00:58,00:07:49,,Harry & Meghan: Limited Series: Episode 3,,iPhone 12 Pro Max,00:07:55,00:07:55,RO (Romania)
Andreea,2023-04-08 10:21:39,00:39:18,,Harry & Meghan: Limited Series: Episode 2,,iPhone 12 Pro Max,00:52:32,00:52:32,RO (Romania)
Andreea,2023-04-08 07:01:10,00:12:28,,Harry & Meghan: Limited Series: Episode 2,,iPhone 12 Pro Max,00:13:14,Not latest view,RO (Romania)
Andreea,2023-04-08 06:38:47,00:22:22,,Harry & Meghan: Limited Series: Episode 1,,iPhone 12 Pro Max,00:53:20,00:53:20,RO (Romania)
Andreea,2023-04-07 18:00:23,00:15:55,,Harry & Meghan: Limited Series: Episode 1,,iPhone 12 Pro Max,00:30:58,Not latest view,RO (Romania)
Andreea,2023-04-07 13:38:14,00:00:09,Autoplayed: user action: None; ,Main Character Intro Clip: A Tourist's Guide to Love,HOOK,iPhone 12 Pro Max,00:00:10,00:00:10,RO (Romania)
Andreea,2023-04-07 13:38:05,00:00:06,Autoplayed: user action: None; ,Season 1 Recap 4: Welcome to Eden,RECAP,iPhone 12 Pro Max,00:00:07,00:00:07,RO (Romania)
Andreea,2023-04-07 13:36:26,00:01:38,Autoplayed: user action: None; ,Season 2 Trailer: Pálpito,TRAILER,iPhone 12 Pro Max,00:01:38,00:01:38,RO (Romania)
Andreea,2023-04-07 12:40:09,00:55:52,,Love Is Blind: Season 4: You Are Overpriced (Episode 11),,iPhone 12 Pro Max,00:55:59,00:55:59,RO (Romania)
Andreea,2023-04-07 11:41:49,00:58:18,,"Love Is Blind: Season 4: Thank You, Next (Episode 10)",,iPhone 12 Pro Max,00:58:04,00:58:04,RO (Romania)
Andreea,2023-04-07 10:58:16,00:43:20,,Love Is Blind: Season 4: Romeo and Juliet Didn't Work Out (Episode 9),,iPhone 12 Pro Max,00:44:35,00:44:35,RO (Romania)
Andreea,2023-04-06 19:17:49,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: IRL - In Real Love,TRAILER,iPhone 12 Pro Max,00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-06 18:42:23,00:35:24,,If Only: Season 1: Back to the Future (Episode 8),,iPhone 12 Pro Max,00:35:30,00:35:30,RO (Romania)
Andreea,2023-04-06 18:11:56,00:30:22,,If Only: Season 1: Where is Rubén? (Episode 7),,iPhone 12 Pro Max,00:30:28,00:30:28,RO (Romania)
Andreea,2023-04-06 18:01:19,00:10:36,,"If Only: Season 1: Happy Birthday, Emma (Episode 6)",,iPhone 12 Pro Max,00:29:26,00:29:26,RO (Romania)
Andreea,2023-04-06 16:35:11,00:18:44,,"If Only: Season 1: Happy Birthday, Emma (Episode 6)",,iPhone 12 Pro Max,00:18:50,Not latest view,RO (Romania)
Andreea,2023-04-06 16:21:36,00:12:45,,If Only: Season 1: Nando vs. Rubén (Episode 5),,iPhone 12 Pro Max,00:28:58,00:28:58,RO (Romania)
Andreea,2023-04-06 15:02:03,00:16:07,,If Only: Season 1: Nando vs. Rubén (Episode 5),,Chrome PC (Cadmium),00:16:13,Not latest view,RO (Romania)
Andreea,2023-04-06 14:25:05,00:36:48,,If Only: Season 1: Connect Moon (Episode 4),,Chrome PC (Cadmium),00:35:33,00:35:33,RO (Romania)
Andreea,2023-04-06 13:54:09,00:30:53,,If Only: Season 1: Strangers in the Night (Episode 3),,Chrome PC (Cadmium),00:30:59,00:30:59,RO (Romania)
Andreea,2023-04-06 13:28:27,00:25:36,,If Only: Season 1: Back to Paris (Episode 2),,Chrome PC (Cadmium),00:34:07,00:34:07,RO (Romania)
Andreea,2023-04-06 13:28:01,00:00:04,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Designing Miami,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-06 13:17:47,00:08:25,,If Only: Season 1: Back to Paris (Episode 2),,iPhone 12 Pro Max,00:08:31,Not latest view,RO (Romania)
Andreea,2023-04-06 12:43:57,00:33:49,,If Only: Season 1: Blood Moon (Episode 1),,iPhone 12 Pro Max,00:33:50,00:33:50,RO (Romania)
Andreea,2023-04-06 12:43:23,00:00:06,Autoplayed: user action: None; ,Season 1 Character Intro Clip: IRL - In Real Love,HOOK,iPhone 12 Pro Max,00:00:06,00:00:06,RO (Romania)
Andreea,2023-04-06 12:43:16,00:00:04,Autoplayed: user action: None; ,Trailer: Fuga de reinas,TRAILER,iPhone 12 Pro Max,00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-06 12:42:21,00:00:14,Autoplayed: user action: None; ,Season 4 Live Reunion Teaser: Love Is Blind,TEASER_TRAILER,iPhone 12 Pro Max,00:00:15,Not latest view,RO (Romania)
Andreea,2023-04-05 11:11:15,00:44:26,,Skin Decision: Before and After: Season 1: These Scars Do Not Define Me (Episode 1),,iPhone 12 Pro Max,00:44:26,00:44:26,RO (Romania)
Andreea,2023-04-05 11:10:54,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser 2: Firefly Lane,TEASER_TRAILER,iPhone 12 Pro Max,00:00:04,00:00:04,RO (Romania)
Andreea,2023-04-04 12:57:57,00:00:06,Autoplayed: user action: None; ,Season 4 Teaser: Love Is Blind,TEASER_TRAILER,iPhone 12 Pro Max,00:00:07,00:00:07,RO (Romania)
Andreea,2023-04-03 22:21:40,00:22:15,,Get Organized with The Home Edit: Season 2: Winnie Harlow & A Little Girl’s Bedroom (Episode 2),,Vestel ODM 4.3 Nova 2K TV Smart TV,00:22:18,00:22:18,RO (Romania)
Andreea,2023-04-03 21:46:36,00:31:51,Autoplayed: user action: User_Interaction; ,Get Organized with The Home Edit: Season 2: Drew Barrymore & An Atlanta Pantry (Episode 1),,Vestel ODM 4.3 Nova 2K TV Smart TV,00:39:16,00:39:16,RO (Romania)
Andreea,2023-04-03 21:44:39,00:01:34,,Season 2 Trailer: Get Organized with The Home Edit,TRAILER,Vestel ODM 4.3 Nova 2K TV Smart TV,00:01:34,00:01:34,RO (Romania)
Andreea,2023-04-03 21:42:48,00:01:47,,Season 1 Trailer: Wellmania,TRAILER,Vestel ODM 4.3 Nova 2K TV Smart TV,00:01:47,00:01:47,RO (Romania)
Andreea,2023-04-03 21:41:46,00:00:58,Autoplayed: user action: None; ,Pup-o MA! 3_hook_primary_16x9,HOOK,Vestel ODM 4.3 Nova 2K TV Smart TV,00:00:58,00:00:58,RO (Romania)
Andreea,2023-04-03 19:54:16,01:47:25,,Down by Love,,Vestel ODM 4.3 Nova 2K TV Smart TV,01:47:25,01:47:25,RO (Romania)
Andreea,2023-04-03 19:52:46,00:00:11,Autoplayed: user action: None; ,Season 2 Informative Clip: Get Organized with The Home Edit,HOOK,Vestel ODM 4.3 Nova 2K TV Smart TV,00:00:11,00:00:11,RO (Romania)
Andreea,2023-04-03 19:49:03,00:03:26,,Get Organized with The Home Edit: Season 2: Drew Barrymore & An Atlanta Pantry (Episode 1),,Vestel ODM 4.3 Nova 2K TV Smart TV,00:03:26,Not latest view,RO (Romania)
Andreea,2023-04-03 18:13:09,00:09:52,,Dubai Bling: Season 1: Too late? (Episode 7),,iPhone 12 Pro Max,00:09:52,00:09:52,RO (Romania)
Andreea,2023-04-03 17:01:09,00:01:08,Autoplayed: user action: None; ,Season 1 Character Intro Clip: Dubai Bling,HOOK,iPhone 12 Pro Max,00:01:08,00:01:08,RO (Romania)
Andreea,2023-04-03 16:48:35,00:12:21,,Dubai Bling: Season 1: Sail Away (Episode 6),,iPhone 12 Pro Max,00:42:01,00:42:01,RO (Romania)
Andreea,2023-04-03 16:48:15,00:00:05,Autoplayed: user action: None; ,Season 1 High Context Clip: The Ultimatum: Marry or Move On,HOOK,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-03 16:47:54,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser : Unseen,TEASER_TRAILER,iPhone 12 Pro Max,00:00:05,00:00:05,RO (Romania)
Andreea,2023-04-03 15:47:47,00:00:28,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,iPhone 12 Pro Max,00:00:28,Not latest view,RO (Romania)
Andreea,2023-04-03 15:47:27,00:00:16,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Unstable,HOOK,iPhone 12 Pro Max,00:00:16,00:00:16,RO (Romania)
Andreea,2023-04-02 16:30:42,00:55:44,,Murder Mystery 2,,iPhone 12 Pro Max,01:19:25,01:19:25,RO (Romania)
Andreea,2023-04-02 14:01:40,00:25:54,,Murder Mystery,,iPhone 12 Pro Max,01:27:55,01:27:55,RO (Romania)
Andreea,2023-04-02 12:38:24,01:01:59,,Murder Mystery,,iPhone 12 Pro Max,01:02:00,Not latest view,RO (Romania)
Andreea,2023-04-02 12:37:18,00:00:56,Autoplayed: user action: None; ,Murder Mystery (Trailer),TRAILER,iPhone 12 Pro Max,00:00:57,00:00:57,RO (Romania)
Andreea,2023-03-31 19:45:43,00:00:15,Autoplayed: user action: None; ,Season 4 Character Intro Clip: Love Is Blind,HOOK,iPhone 12 Pro Max,00:00:15,00:00:15,RO (Romania)
Andreea,2023-03-31 18:42:37,00:56:12,,Love Is Blind: Season 4: Pick Me (Episode 8),,iPhone 12 Pro Max,00:59:09,00:59:09,RO (Romania)
Andreea,2023-03-31 18:32:49,00:09:46,,Love Is Blind: Season 4: Second Time's the Charm? (Episode 7),,iPhone 12 Pro Max,00:47:02,00:47:02,RO (Romania)
Andreea,2023-03-31 17:09:44,00:00:31,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,FireTV 4K Stick 2018,00:00:33,Not latest view,RO (Romania)
Andreea,2023-03-31 16:22:35,00:46:56,,Sing,,FireTV 4K Stick 2018,01:17:09,01:17:09,RO (Romania)
Andreea,2023-03-31 15:45:42,00:30:34,Autoplayed: user action: User_Interaction; ,Sing,,FireTV 4K Stick 2018,00:30:14,Not latest view,RO (Romania)
Andreea,2023-03-31 14:06:20,00:20:47,,Love Is Blind: Season 4: Second Time's the Charm? (Episode 7),,iPhone 12 Pro Max,00:37:26,Not latest view,RO (Romania)
Andreea,2023-03-31 09:54:07,00:00:12,Autoplayed: user action: None; ,Gladiator_hook_primary_16x9,HOOK,iPhone 12 Pro Max,00:00:12,00:00:12,RO (Romania)
Andreea,2023-03-31 09:41:07,00:12:48,,Love Is Blind: Season 4: Second Time's the Charm? (Episode 7),,iPhone 12 Pro Max,00:16:49,Not latest view,RO (Romania)
Andreea,2023-03-31 09:33:19,00:00:10,Autoplayed: user action: None; ,Gladiator_hook_primary_16x9,HOOK,iPhone 12 Pro Max,00:00:10,Not latest view,RO (Romania)
Andreea,2023-03-31 09:22:30,00:03:55,,Love Is Blind: Season 4: Second Time's the Charm? (Episode 7),,iPhone 12 Pro Max,00:04:01,Not latest view,RO (Romania)
Andreea,2023-03-31 08:40:45,00:41:44,,Love Is Blind: Season 4: I Made a Mistake (Episode 6),,iPhone 12 Pro Max,00:41:44,00:41:44,RO (Romania)
Andreea,2023-03-30 17:56:25,00:33:19,,Love Is Blind: Season 4: Paradise Lost (Episode 5),,iPhone 12 Pro Max,00:47:09,00:47:09,RO (Romania)
Andreea,2023-03-30 17:55:59,00:00:18,Autoplayed: user action: None; ,Season 4 Character Intro Clip: Love Is Blind,HOOK,iPhone 12 Pro Max,00:00:18,Not latest view,RO (Romania)
Andreea,2023-03-30 17:55:47,00:00:04,,Love Is Blind: Season 4: Playing With Fire (Episode 4),,iPhone 12 Pro Max,00:41:05,00:41:05,RO (Romania)
Andreea,2023-03-30 17:11:48,00:13:50,,Love Is Blind: Season 4: Paradise Lost (Episode 5),,Chrome PC (Cadmium),00:13:56,Not latest view,RO (Romania)
Andreea,2023-03-30 16:49:30,00:22:12,,Love Is Blind: Season 4: Playing With Fire (Episode 4),,Chrome PC (Cadmium),01:06:13,Not latest view,RO (Romania)
Andreea,2023-03-30 16:49:04,00:00:06,Autoplayed: user action: None; ,Season 4 Character Intro Clip: Love Is Blind,HOOK,Chrome PC (Cadmium),00:00:06,Not latest view,RO (Romania)
Andreea,2023-03-30 16:42:19,00:06:28,,Love Is Blind: Season 4: Paradise Lost (Episode 5),,Chrome PC (Cadmium),00:00:21,Not latest view,RO (Romania)
Andreea,2023-03-30 16:17:01,00:25:13,,Love Is Blind: Season 4: Playing With Fire (Episode 4),,Chrome PC (Cadmium),01:06:13,Not latest view,RO (Romania)
Andreea,2023-03-30 15:29:08,00:26:06,,Love Is Blind: Season 4: Playing With Fire (Episode 4),,iPhone 12 Pro Max,00:41:00,Not latest view,RO (Romania)
Andreea,2023-03-30 15:13:07,00:09:01,,Love Is Blind: Season 4: Is Love Really Blind? (Episode 3),,iPhone 12 Pro Max,00:48:52,00:48:52,RO (Romania)
Andreea,2023-03-30 13:06:01,00:34:23,,Love Is Blind: Season 4: Is Love Really Blind? (Episode 3),,iPhone 12 Pro Max,00:34:29,Not latest view,RO (Romania)
Andreea,2023-03-30 12:34:43,00:04:18,,Love Is Blind: Season 4: Birthday Wishes (Episode 2),,iPhone 12 Pro Max,00:58:39,00:58:39,RO (Romania)
Andreea,2023-03-29 16:39:06,00:27:35,,Love Is Blind: Season 4: Birthday Wishes (Episode 2),,iPhone 12 Pro Max,00:27:36,Not latest view,RO (Romania)
Andreea,2023-03-29 15:34:08,01:04:54,,Love Is Blind: Season 4: Welcome to the Pods! (Episode 1),,iPhone 12 Pro Max,01:04:24,01:04:24,RO (Romania)
Andreea,2023-03-28 05:57:19,00:13:43,,I Am Georgina: Season 2: The Future Is Now (Episode 6),,iPhone 12 Pro Max,00:33:51,00:33:51,RO (Romania)
Andreea,2023-03-27 17:47:46,00:11:59,,I Am Georgina: Season 2: The Future Is Now (Episode 6),,iPhone 12 Pro Max,00:20:17,Not latest view,RO (Romania)
Andreea,2023-03-26 15:12:03,00:08:11,,I Am Georgina: Season 2: The Future Is Now (Episode 6),,iPhone 12 Pro Max,00:08:17,Not latest view,RO (Romania)
Andreea,2023-03-26 14:30:30,00:41:32,,I Am Georgina: Season 2: Dreams Come True (Episode 5),,iPhone 12 Pro Max,00:41:38,00:41:38,RO (Romania)
Andreea,2023-03-26 13:52:55,00:37:34,,I Am Georgina: Season 2: Make or Break (Episode 4),,iPhone 12 Pro Max,00:37:40,00:37:40,RO (Romania)
Andreea,2023-03-26 13:52:00,00:00:17,Autoplayed: user action: None; ,I Am Georgina: Season 2: Make or Break (Episode 4),,FireTV 4K Stick 2018,00:00:23,Not latest view,RO (Romania)
Andreea,2023-03-26 13:45:28,00:07:26,,I Am Georgina: Season 2: All for One and One for All (Episode 3),,iPhone 12 Pro Max,00:35:31,00:35:31,RO (Romania)
